,Step,Firm,Optimal K,Actual K,Dividends,Total Production,Exit Rate
0,0,0,1.0,1.0,0.9596028788457277,11.017890163899988,0
1,0,1,1.0,1.0,0.6781266487898349,11.017890163899988,0
2,0,2,1.0,1.0,0.6736214311698084,11.017890163899988,0
3,0,3,1.0,1.0,0.7814262435110628,11.017890163899988,0
4,0,4,1.0,1.0,0.7399834639563418,11.017890163899988,0
5,0,5,1.0,1.0,0.7393096658013057,11.017890163899988,0
6,0,6,1.0,1.0,0.6889931267965353,11.017890163899988,0
7,0,7,1.0,1.0,0.7392275895213719,11.017890163899988,0
8,0,8,1.0,1.0,0.7224086782436939,11.017890163899988,0
9,0,9,1.0,1.0,0.7693075274759498,11.017890163899988,0
10,1,0,2.0305985948972465,2.0305985948972465,1.5755362472454015,15.18503795032049,0
11,1,1,1.4349717477414878,1.4349717477414878,0.8731747266117855,15.18503795032049,0
12,1,2,1.4254383368164019,1.4254383368164019,0.8633358992575526,15.18503795032049,0
13,1,3,1.653562183971414,1.653562183971414,1.1111747516146975,15.18503795032049,0
14,1,4,1.5658658548048339,1.5658658548048339,1.0128618247712051,15.18503795032049,0
15,1,5,1.5644400425057854,1.5644400425057854,1.0112944657628908,15.18503795032049,0
16,1,6,1.457966108698835,1.457966108698835,0.8970942841943947,15.18503795032049,0
17,1,7,1.5642663623487307,1.5642663623487307,1.0111036118992307,15.18503795032049,0
18,1,8,1.5286761631517096,1.5286761631517096,0.972307867784438,15.18503795032049,0
19,1,9,1.6279179843807878,1.6279179843807878,1.0820385821737226,15.18503795032049,0
20,2,0,3.3339642474963136,3.1776704481213445,2.1555978451471125,20.668622235112196,0
21,2,1,1.8477095182232455,1.674891795930522,0.9729746834114831,20.668622235112196,0
22,2,2,1.8268897505450017,1.6611700052111915,0.9609609773512269,20.668622235112196,0
23,2,3,2.351337140659879,2.1893194685109116,1.3523975952517697,20.668622235112196,0
24,2,4,2.1432989036875556,1.9923627633787415,1.198891569518984,20.668622235112196,0
25,2,5,2.13998224315001,1.9890466947442489,1.1964040357575623,20.668622235112196,0
26,2,6,1.8983252688514995,1.7498092415612851,1.0193149259107688,20.668622235112196,0
27,2,7,2.139578380681564,1.9697147643374777,1.1881205441692648,20.668622235112196,0
28,2,8,2.057483396158121,1.895400147579001,1.1302475949091164,20.668622235112196,0
29,2,9,2.289682610403886,2.124651542704213,1.3037711929655815,20.668622235112196,0
30,3,0,4.561422284168616,4.3703383204791235,2.694338041502501,23.530750240999676,0
31,3,1,2.0588944328538026,1.8476084093292358,1.04216806892177,23.530750240999676,0
32,3,2,2.033472443004409,1.8308643681694883,1.028667968349985,23.530750240999676,0
33,3,3,2.861784512322365,2.6637025723748,1.5514150623878298,23.530750240999676,0
34,3,4,2.5369531398527463,2.352419421499613,1.3467356115439884,23.530750240999676,0
35,3,5,2.53168931387634,2.347156319180715,1.3434013928918662,23.530750240999676,0
36,3,6,2.156954196304528,1.9753792951918736,1.1096096824343036,23.530750240999676,0
37,3,7,2.5141607645661574,2.3064864151840183,1.3269171217865119,23.530750240999676,0
38,3,8,2.3916968453336795,2.1935347319931306,1.2519417286797552,23.530750240999676,0
39,3,9,2.758887046783273,2.5571209455427084,1.4843142970025287,23.530750240999676,0
40,4,0,5.701440837520405,5.669116503820941,3.2326025387221695,23.842271199201466,0
41,4,1,2.2053133260134183,2.169571551567401,1.1661988149103675,23.842271199201466,0
42,4,2,2.176746003158976,2.1424722164177075,1.1483030935363072,23.842271199201466,0
43,4,3,3.2829218369754547,3.249413704722626,1.7830006356473553,23.842271199201466,0
44,4,4,2.8498032892406036,2.8185870145952734,1.5284246301774884,23.842271199201466,0
45,4,5,2.8427478084168865,2.8115316561876202,1.5243562251891207,23.842271199201466,0
46,4,6,2.348025325586494,2.317309573297882,1.2408055534901483,23.842271199201466,0
47,4,7,2.80786573534026,2.7727349224733273,1.5094336027607604,23.842271199201466,0
48,4,8,2.649211638681464,2.615689944058154,1.41609809454552,23.842271199201466,0
49,4,9,3.140931100065809,3.1067997440911244,1.7010585587735942,23.842271199201466,0
50,5,0,6.8404527723866915,7.030830360467484,3.7583409484598267,23.86581174662679,0
51,5,1,2.467772582942131,2.6782775503770333,1.3514802957815317,23.86581174662679,0
52,5,2,2.429903765040552,2.631762863355279,1.3261377067764486,23.86581174662679,0
53,5,3,3.7729759520953694,3.970325647179466,2.051475255475757,23.86581174662679,0
54,5,4,3.234272192032169,3.41812374891497,1.7493369201009124,23.86581174662679,0
55,5,5,3.2256631125525512,3.4095139484529717,1.7446612462306599,23.86581174662679,0
56,5,6,2.625646576309261,2.806550253741908,1.4188479781693006,23.86581174662679,0
57,5,7,3.1940856164828655,3.4009922609664685,1.7414143458462814,23.86581174662679,0
58,5,8,2.996580006595718,3.194009578697696,1.6286145274998183,23.86581174662679,0
59,5,9,3.5995797797506515,3.8006000169750687,1.958828878521228,23.86581174662679,0
60,6,0,7.9529584761846355,8.219343683548603,4.192543144116878,25.779032321632116,0
61,6,1,2.8598434312184757,3.1543918072463004,1.515485399827121,25.779032321632116,0
62,6,2,2.8062164290916374,3.0886671014893357,1.4833910942326298,25.779032321632116,0
63,6,3,4.3410903229535345,4.617231227868679,2.280106483579773,25.779032321632116,0
64,6,4,3.7017407620031384,3.958994441903889,1.938792983337635,25.779032321632116,0
65,6,5,3.691846651636824,3.949099322705375,1.9336373395117996,25.779032321632116,0
66,6,6,3.0023989864525698,3.255527855830561,1.5741636533624734,25.779032321632116,0
67,6,7,3.684975943447389,3.974489378045356,1.942115729786633,25.779032321632116,0
68,6,8,3.4462822528714394,3.7225349254383673,1.8128843556786198,25.779032321632116,0
69,6,9,4.145042971477809,4.426319870283016,2.1793648324841577,25.779032321632116,0
70,7,0,8.871766024431118,8.955452943433233,4.451976175364973,29.882723790034195,0
71,7,1,3.2068917166837494,3.299426307214393,1.5639314544448737,29.882723790034195,0
72,7,2,3.138977527094439,3.2277115329236103,1.5298265561445845,29.882723790034195,0
73,7,3,4.824892800803629,4.911644545660204,2.380931183990583,29.882723790034195,0
74,7,4,4.102645369819661,4.183463550700986,2.01510280474035,29.882723790034195,0
75,7,5,4.091735603561848,4.172553467510941,2.0095912059674284,29.882723790034195,0
76,7,6,3.3310597259786308,3.4105820665708753,1.626278207602697,29.882723790034195,0
77,7,7,4.109676574518266,4.2006294002813,2.018822910566081,29.882723790034195,0
78,7,8,3.836212360867694,3.922999218373783,1.8806834795242868,29.882723790034195,0
79,7,9,4.611715183612182,4.700080439627752,2.272865232759652,29.882723790034195,0
80,8,0,9.420747650409552,9.218237862871922,4.543024504765314,33.716667210832945,0
81,8,1,3.3094075517273613,3.0854877266019014,1.4922359128915685,33.716667210832945,0
82,8,2,3.2372387826517794,3.0225158022613305,1.4610796832609079,33.716667210832945,0
83,8,3,5.0382461571747506,4.828319950918076,2.352584445627265,33.716667210832945,0
84,8,4,4.2641232264759505,4.068555354763036,1.9761967252642805,33.716667210832945,0
85,8,5,4.25246023028174,4.056893125497275,1.9704339470970527,33.716667210832945,0
86,8,6,3.4413384078654397,3.2489062752232596,1.5719217299530797,33.716667210832945,0
87,8,7,4.271995276288561,4.051903084571558,1.9685185048871596,33.716667210832945,0
88,8,8,3.9796808817019356,3.7696697081017665,1.8289223379916615,33.716667210832945,0
89,8,9,4.80956971865706,4.595739057488031,2.2374262817782435,33.716667210832945,0
90,9,0,9.613413401861301,9.312414696756209,4.575464156414432,34.316587402617465,0
91,9,1,3.157693890641166,2.824872557758193,1.4028460487220595,34.316587402617465,0
92,9,2,3.0917647469245315,2.7726130662097357,1.3754296483285302,34.316587402617465,0
93,9,3,4.978262127989978,4.66624009182473,2.297020912272097,34.316587402617465,0
94,9,4,4.181794763255731,3.891114115858342,1.9154631097662933,34.316587402617465,0
