Step,Firm,Optimal_k_mean,Optimal_k_var,Actual_k_mean,Actual_k_var,Dividends_mean,Dividends_var,Total_Production_actual_mean,Total_Production_actual_var,Total_Production_optimal_mean,Total_Production_optimal_var,Exit_Rate_mean,Exit_Rate_var,N,Optimal_k_SEM,Optimal_k_CI_Lower,Optimal_k_CI_Upper,Actual_k_SEM,Actual_k_CI_Lower,Actual_k_CI_Upper,Dividends_SEM,Dividends_CI_Lower,Dividends_CI_Upper,Total_Production_actual_SEM,Total_Production_actual_CI_Lower,Total_Production_actual_CI_Upper,Total_Production_optimal_SEM,Total_Production_optimal_CI_Lower,Total_Production_optimal_CI_Upper,Exit_Rate_SEM,Exit_Rate_CI_Lower,Exit_Rate_CI_Upper
0,0,2.0,0.0,2.0,0.0,1.632666140932165,0.038747857827879775,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.019684475565246787,1.5940852777697225,1.6712470040946075,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,1,2.0,0.0,2.0,0.0,1.6110589782142597,0.036386448273566324,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.019075232180386776,1.5736722101439622,1.6484457462845572,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,2,2.0,0.0,2.0,0.0,1.654335836730874,0.0684257343495237,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.026158313085809588,1.6030664851863645,1.7056051882753835,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,3,2.0,0.0,2.0,0.0,1.61892746697508,0.03153842652782199,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.017759061497675484,1.584120346040404,1.6537345879097558,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,4,2.0,0.0,2.0,0.0,1.6218277780896004,0.04941372890436676,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.02222919901939041,1.578259348606422,1.6653962075727788,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,5,2.0,0.0,2.0,0.0,1.6100141693516052,0.04971800339746165,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.022297534257729408,1.5663118052624077,1.6537165334408028,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,6,2.0,0.0,2.0,0.0,1.6167972831762503,0.035830064514039764,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.01892883105583643,1.5796974560373676,1.653897110315133,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,7,2.0,0.0,2.0,0.0,1.6525740833084055,0.051447214589800366,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.022681978438795936,1.6081182224702515,1.6970299441465595,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,8,2.0,0.0,2.0,0.0,1.6356041362285427,0.045011031088435724,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.021215803328753717,1.5940219258011004,1.677186346655985,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
0,9,2.0,0.0,2.0,0.0,1.6268815366011267,0.059956359263746775,17.7998029182999,0.0706244369682091,17.7998029182999,0.0706244369682091,0.0,0.0,100,0.0,2.0,2.0,0.0,2.0,2.0,0.024485987679435516,1.5788898826235416,1.6748731905787118,0.026575258600474445,17.747716368563133,17.851889468036667,0.026575258600474445,17.747716368563133,17.851889468036667,0.0,0.0,0.0
1,0,3.3028421448361684,0.15857275091760925,3.8377849180467143,0.38380538282274473,2.6016917493429736,0.37458266711973975,17.7998029182999,0.0706244369682091,28.032097942771458,0.8601031646477479,0.0,0.0,100,0.039821194220868016,3.2247940383418925,3.3808902513304444,0.06195202844320311,3.7163611735288353,3.9592086625645933,0.061203158996880204,2.4817357619690097,2.7216477367169376,0.026575258600474445,17.747716368563133,17.851889468036667,0.09274174705318786,27.850327458683886,28.21386842685903,0.0,0.0,0.0
